1308.00	2211.00	1613.00	1303.00	946.00	826.00	1201.00	2285.00	1110.00	616.00	808.00	2393.00	1591.00	1054.00	1016.00	1422.00	958.00	502.00	2432.00	1150.00	1211.00	1348.00	0.00	1444.00	1516.00	1513.00	1557.00	1234.00	1627.00	1374.00	799.00	1055.00	1634.00	1249.00	1218.00	718.00	1437.00	1260.00	1250.00	2189.00	1117.00	1776.00	1684.00	1639.00	1548.00	1345.00	1705.00	294.00	801.00	892.00	1059.00	1498.00	1386.00	1611.00	1363.00	1450.00	1567.00	2597.00	1193.00	1079.00	1577.00
515.90	640.80	389.70	208.20	435.40	443.90	297.50	651.00	599.10	651.70	475.90	615.00	392.60	352.40	386.50	447.90	356.90	656.70	607.80	474.90	416.90	183.50	615.40	0.00	659.00	685.70	171.20	549.90	637.00	401.70	460.90	587.40	301.60	540.20	134.20	501.50	403.30	310.40	550.20	559.50	330.00	615.20	664.70	212.50	232.40	208.10	662.90	632.30	473.50	508.30	402.30	444.00	478.70	293.30	82.10	845.10	172.00	711.90	542.90	502.80	755.60
269.80	507.10	299.50	590.70	810.80	778.00	550.50	704.90	159.30	655.00	272.50	735.90	397.00	421.30	497.20	353.00	465.90	602.20	728.70	885.90	827.90	606.30	512.10	642.60	0.00	60.60	468.50	170.20	1320.00	812.70	740.50	195.20	456.70	951.20	605.10	708.90	814.30	480.60	960.50	645.50	528.00	1026.20	1075.70	487.50	507.40	558.20	1073.90	558.30	270.10	800.70	447.40	316.30	275.30	434.10	589.50	274.40	563.30	779.00	183.50	242.00	164.10
293.50	530.80	323.20	604.70	787.50	744.10	564.50	728.60	125.40	621.10	280.20	759.60	420.70	443.50	511.20	376.70	477.90	568.30	752.40	909.60	851.60	620.30	478.20	666.30	96.40	0.00	492.20	193.90	1308.00	836.40	706.60	161.30	480.40	970.20	619.10	675.00	838.00	504.30	926.60	669.20	544.70	1049.60	1073.80	511.20	531.10	574.90	1049.10	570.30	277.80	766.80	461.40	340.00	299.00	457.80	613.20	245.00	587.00	802.70	193.50	248.10	134.70
423.10	544.80	290.50	276.80	480.20	488.70	379.80	555.00	617.00	696.50	511.60	519.00	292.90	363.30	469.30	355.10	400.50	701.50	511.80	500.80	442.80	255.00	717.20	188.80	566.60	586.50	0.00	450.70	304.00	427.60	505.70	648.50	218.10	566.10	248.90	546.30	429.20	313.00	576.10	463.50	361.40	641.10	690.60	145.10	165.00	249.90	688.80	734.10	509.20	553.10	466.50	344.80	379.50	193.60	134.60	766.70	108.40	615.90	573.20	589.60	656.40
157.80	433.00	187.50	490.30	710.40	712.20	450.10	630.80	287.00	574.10	221.30	661.80	285.00	309.30	396.80	241.00	354.20	521.30	654.60	773.90	715.90	505.90	448.50	530.60	167.10	199.60	356.50	0.00	1091.00	700.70	674.70	318.90	344.70	839.20	504.70	642.10	702.30	368.60	849.20	571.40	416.00	914.20	963.70	375.50	395.40	446.20	961.90	465.40	218.90	719.80	346.40	204.30	163.30	322.10	477.50	379.80	451.30	704.90	245.00	296.90	269.50
505.10	705.00	453.90	229.70	456.90	465.40	252.40	715.20	554.00	673.20	430.80	679.20	456.80	375.00	341.40	494.00	360.00	643.10	672.00	491.60	433.60	205.00	570.30	90.10	613.90	658.00	231.30	520.80	0.00	418.40	482.40	542.30	366.00	556.90	155.70	523.00	420.00	333.00	566.90	623.70	352.60	631.90	681.40	272.40	292.30	230.70	679.60	587.20	428.40	529.80	357.20	508.20	542.90	357.50	161.50	800.00	221.30	776.10	497.80	457.70	739.60
682.20	813.70	562.60	357.10	302.50	355.70	457.20	823.90	815.50	517.90	643.50	787.90	565.50	495.20	558.70	614.20	489.90	553.80	780.70	140.30	61.00	332.40	653.00	398.70	838.70	858.60	431.00	722.80	1186.00	0.00	319.80	783.80	474.70	184.30	360.70	360.40	30.50	453.20	266.30	732.40	471.10	232.80	282.30	381.10	401.00	334.50	280.50	702.50	641.10	399.70	555.90	616.90	651.60	466.20	351.40	1038.80	337.00	884.80	732.70	699.10	928.50
598.80	770.10	494.00	252.60	93.00	49.60	313.10	780.30	633.30	212.70	517.00	744.30	517.30	411.80	431.20	530.80	362.40	248.60	737.10	269.60	278.30	281.50	369.50	413.40	723.40	740.30	453.30	617.60	1029.00	337.30	0.00	623.40	403.30	294.20	318.30	49.40	359.00	369.80	231.70	688.80	343.60	354.70	384.10	333.60	337.90	251.60	354.20	419.00	514.60	86.90	428.40	557.30	592.00	423.40	395.70	896.90	369.50	841.20	605.60	565.30	836.50
312.60	663.30	441.90	473.80	637.00	593.60	433.60	861.10	83.10	479.30	158.00	892.10	486.00	321.30	380.30	427.30	357.00	426.50	884.90	785.00	793.70	489.40	343.00	580.10	174.80	170.50	627.40	289.80	1362.00	790.60	556.10	0.00	493.90	819.70	488.20	524.50	792.20	398.60	776.10	801.70	423.80	899.10	923.30	516.80	486.10	454.00	898.60	428.60	155.60	617.90	330.50	424.60	375.20	494.80	597.80	348.90	578.70	935.20	115.70	127.30	277.30
247.50	586.60	142.40	296.10	469.70	478.20	306.00	596.80	415.80	663.10	318.90	560.80	146.30	170.60	281.70	179.50	212.90	610.30	553.60	587.00	529.00	307.30	537.50	380.00	427.50	459.20	245.60	311.60	895.00	513.80	495.20	447.30	0.00	652.30	333.60	535.80	515.40	119.70	624.10	505.30	193.20	727.30	776.50	183.90	137.10	195.10	746.60	554.40	316.50	542.60	278.90	205.70	240.40	118.10	306.20	639.40	280.00	657.70	372.00	403.90	529.10
764.30	901.40	650.30	418.10	208.00	261.20	478.60	911.60	822.40	424.20	706.00	875.60	653.20	577.30	596.70	696.30	527.90	460.10	868.40	77.40	112.80	420.10	558.50	486.40	912.40	929.40	518.70	806.60	1234.00	166.60	225.30	812.50	562.40	0.00	448.40	265.90	193.50	535.30	172.00	820.10	509.10	225.00	254.40	468.80	488.70	417.10	224.50	608.00	703.60	305.20	593.90	704.60	739.30	553.90	439.10	1086.00	424.70	972.50	794.60	754.30	1016.20
459.80	632.20	355.00	74.00	301.20	309.70	174.10	642.40	526.80	517.50	403.60	606.40	378.30	272.80	291.50	391.80	222.70	522.50	599.20	426.20	368.20	49.30	543.10	148.50	586.70	630.80	247.40	493.60	764.00	353.00	326.70	515.10	264.30	491.50	0.00	367.30	354.60	230.80	455.60	550.90	203.90	566.50	608.00	195.70	200.00	113.70	578.10	560.00	401.20	374.10	288.70	418.30	453.00	284.40	166.70	772.80	160.40	703.30	470.60	430.50	712.40
606.60	827.50	551.40	310.00	150.40	107.00	370.50	837.70	612.80	246.40	496.50	801.70	574.70	469.20	488.60	588.20	419.80	255.40	794.50	327.00	335.70	338.90	349.00	470.80	702.90	719.80	510.70	597.10	1234.00	394.70	57.40	602.90	460.70	342.10	375.70	0.00	416.40	427.20	279.60	746.20	401.00	402.60	406.00	391.00	395.30	309.00	402.10	398.50	494.10	140.90	485.80	614.70	649.40	480.80	453.10	876.40	426.90	898.60	585.10	544.80	816.00
690.00	821.50	570.40	364.90	322.00	375.20	465.00	831.70	823.30	537.40	651.30	795.70	573.30	503.00	566.50	622.00	497.70	573.30	788.50	159.80	80.50	340.20	672.50	406.50	846.50	866.40	438.80	730.60	1204.00	30.20	339.30	791.60	482.50	203.80	368.50	379.90	0.00	461.00	285.80	740.20	478.90	256.60	308.20	388.90	408.80	342.30	306.40	722.00	648.90	419.20	563.70	624.70	659.40	474.00	359.20	1046.60	344.80	892.60	740.50	706.90	936.30
328.90	581.50	224.00	222.40	396.00	404.50	233.80	591.70	472.50	612.30	298.80	555.70	227.90	150.50	256.50	260.90	187.70	583.20	548.50	513.30	455.30	235.10	510.40	306.30	509.10	540.80	258.90	393.20	940.00	440.10	421.50	440.80	155.90	578.60	261.40	462.10	441.70	0.00	550.40	500.20	148.60	653.60	702.80	145.00	112.30	122.90	672.90	527.30	296.40	468.90	253.70	287.30	322.00	176.00	233.10	721.00	206.90	652.60	388.00	376.80	610.70
801.40	972.70	696.60	455.20	245.10	298.30	515.70	982.90	865.80	461.90	762.70	946.90	719.90	614.40	633.80	733.40	565.00	497.80	939.70	179.60	215.00	484.10	618.70	563.20	951.40	972.80	595.50	858.30	1509.00	274.00	261.60	855.90	605.90	191.80	520.90	298.60	295.70	572.40	0.00	891.40	546.20	252.30	219.10	536.20	540.50	454.20	183.10	668.20	760.30	348.50	631.00	759.90	794.60	626.00	515.90	1129.40	501.50	1043.80	835.30	795.20	1069.00
672.30	226.80	552.90	544.00	747.40	755.90	649.30	112.20	769.50	963.70	729.00	189.90	555.30	630.10	736.50	617.50	667.70	968.70	184.10	791.60	733.60	544.10	956.20	572.90	670.80	729.40	422.10	609.70	1206.00	718.40	772.90	799.60	480.50	856.90	566.30	813.50	720.00	579.20	866.90	0.00	628.60	931.90	981.40	411.50	431.40	517.10	979.60	973.10	726.60	820.30	733.70	607.20	641.90	456.00	496.30	931.60	470.10	220.90	725.70	777.60	821.30
349.30	625.60	244.50	179.40	357.30	365.80	189.20	635.80	482.60	573.60	310.60	599.80	288.60	162.30	203.80	281.30	135.00	554.10	592.60	492.00	434.00	190.50	481.30	285.00	523.90	561.30	303.40	409.70	1095.00	418.80	382.80	450.90	200.40	557.30	216.80	423.40	420.40	120.30	511.70	544.30	0.00	632.30	664.10	189.10	156.80	76.40	634.20	498.20	308.20	430.20	201.00	307.80	342.50	220.50	263.70	741.50	237.50	696.70	399.80	366.20	631.20
877.90	1009.40	758.30	533.70	323.60	376.80	594.20	1019.60	966.00	567.80	839.20	983.60	761.20	690.90	712.30	809.90	643.50	603.70	976.40	224.30	217.10	528.10	702.10	594.40	1029.90	1054.30	626.70	918.50	1763.00	222.10	368.90	956.10	670.40	179.70	556.40	408.40	249.60	648.90	251.80	928.10	624.70	0.00	96.00	576.80	596.70	530.20	94.20	751.60	836.80	441.20	709.50	812.60	847.30	661.90	547.10	1216.00	532.70	1080.50	913.80	873.70	1124.20
922.90	1054.40	803.30	578.70	368.60	421.80	639.20	1064.60	1003.00	612.80	884.20	1028.60	806.20	735.90	757.30	854.90	688.50	648.70	1021.40	269.30	262.10	573.10	747.10	639.40	1074.90	1099.30	671.70	963.50	1830.00	267.10	413.80	993.10	715.40	224.70	601.40	450.80	294.60	693.90	296.80	973.10	669.70	99.30	0.00	621.80	641.70	575.20	96.20	796.60	881.80	486.20	754.50	857.60	892.30	706.90	592.10	1261.00	577.70	1125.50	958.80	918.70	1169.20
357.20	487.30	252.10	142.90	345.30	353.80	247.40	497.50	525.50	561.60	373.80	461.50	246.00	225.50	331.50	289.20	262.70	566.60	454.30	429.70	371.70	155.90	585.40	216.00	536.90	556.80	170.70	421.00	816.00	356.50	370.80	515.80	142.90	495.00	182.20	411.40	358.10	175.20	499.70	406.00	223.60	570.00	619.50	0.00	55.10	115.00	617.70	602.30	371.40	418.20	328.70	315.10	349.80	146.70	138.80	737.00	112.60	558.40	463.00	451.80	626.70
316.70	475.30	211.60	189.70	383.30	391.80	219.60	485.50	485.00	599.60	347.40	449.50	215.50	199.10	305.10	248.70	236.30	604.60	442.30	476.50	418.50	202.70	559.00	262.80	496.70	528.40	162.40	380.80	783.00	403.30	408.80	489.40	101.50	541.80	229.00	449.40	404.90	148.80	537.70	394.00	197.20	616.80	666.30	46.80	0.00	108.70	660.20	575.90	345.00	456.20	302.30	274.90	309.60	121.60	185.60	708.60	159.40	546.40	436.60	425.40	598.30
354.70	562.00	249.90	109.30	280.90	289.40	137.80	572.20	488.00	497.20	316.00	536.20	273.20	167.70	225.80	286.70	157.00	502.20	529.00	418.40	360.40	120.40	503.30	210.70	529.30	566.70	245.20	415.10	1007.00	345.20	306.40	456.30	159.20	483.70	146.70	347.00	346.80	125.70	435.30	480.70	138.20	558.30	587.70	125.50	115.60	0.00	557.80	520.20	313.60	353.80	223.00	313.20	347.90	179.30	187.60	746.90	161.40	633.10	405.20	371.60	636.60
904.00	1075.30	799.20	557.80	347.70	400.90	618.30	1085.50	961.30	564.80	865.30	1049.50	822.50	717.00	736.40	836.00	667.60	600.70	1042.30	265.30	300.70	586.70	718.20	665.80	1054.00	1068.30	698.10	960.90	1635.00	312.20	364.50	951.40	708.50	211.00	623.50	401.50	339.70	675.00	211.70	994.00	648.80	186.10	86.80	638.80	643.10	556.80	0.00	767.70	862.90	451.40	733.60	862.50	897.20	728.60	618.50	1224.90	604.10	1146.40	937.90	897.80	1164.50
432.80	820.20	564.00	562.80	460.10	416.70	522.60	1018.00	458.00	278.60	322.70	1047.10	608.10	443.40	469.30	547.50	426.70	225.80	1039.90	608.10	616.80	578.40	142.50	669.10	529.10	565.00	749.50	423.30	1455.00	675.80	379.20	448.10	616.00	642.80	577.20	346.60	697.50	520.70	599.20	958.60	493.50	722.20	745.40	636.40	604.10	523.70	721.70	0.00	320.30	424.30	418.90	558.80	509.40	616.90	686.80	721.60	684.80	1092.10	411.30	371.00	661.20
259.20	605.20	389.50	416.90	637.00	630.10	376.70	803.00	176.10	492.00	2.40	834.00	433.60	268.90	323.40	373.90	290.90	439.20	826.80	796.90	738.90	432.50	366.40	523.20	215.70	260.10	575.00	231.70	1322.00	723.70	592.60	144.40	441.50	853.90	431.30	560.00	725.30	346.20	791.40	743.60	357.70	914.40	943.80	464.40	433.70	387.90	913.90	383.30	0.00	637.70	273.60	366.50	317.10	442.40	540.90	443.80	526.30	877.10	91.60	88.80	366.90
609.70	845.20	569.10	327.70	198.30	132.30	388.20	855.40	622.40	191.40	499.60	819.40	592.40	486.90	506.30	605.90	437.50	227.30	812.20	374.90	383.60	356.60	352.10	488.50	706.00	729.40	528.40	600.20	1309.00	442.60	125.60	612.50	478.40	409.60	393.40	147.50	464.30	444.90	355.00	763.90	418.70	478.00	507.40	408.70	413.00	326.70	477.50	401.60	497.20	0.00	503.50	632.40	667.10	498.50	470.80	886.00	444.60	916.30	588.20	547.90	825.60
227.30	643.40	229.00	276.10	463.10	471.60	235.90	741.60	328.00	470.80	163.30	705.60	273.10	116.50	128.80	232.20	85.20	418.00	698.40	597.80	539.80	291.70	345.20	382.40	369.70	412.00	409.20	255.10	1000.00	524.60	488.60	296.30	281.00	663.10	290.50	529.20	526.20	187.50	617.50	650.10	152.00	738.10	769.90	294.90	262.60	182.20	740.00	362.10	160.90	536.00	0.00	261.40	229.40	281.90	369.50	595.70	343.30	802.50	251.90	211.60	514.80
152.20	589.10	109.80	429.60	603.20	611.70	423.70	711.80	378.10	640.20	287.90	675.80	164.30	223.40	318.50	112.40	268.10	587.40	668.60	715.60	657.60	440.80	514.60	472.30	305.90	361.10	298.20	190.00	992.00	642.40	628.70	407.70	229.10	780.90	467.10	669.30	644.00	249.10	757.60	620.30	296.50	855.90	905.40	317.20	314.20	326.70	880.10	531.50	285.50	676.10	265.20	0.00	34.70	230.00	419.20	541.30	393.00	772.70	334.30	374.30	431.00
147.70	554.40	75.10	394.90	568.50	577.00	404.60	677.10	373.60	635.70	283.40	641.10	129.60	191.10	302.20	77.70	233.40	582.90	633.90	680.90	622.90	406.10	510.10	437.60	271.20	326.40	263.50	155.30	912.00	607.70	594.00	403.20	194.40	746.20	432.40	634.60	609.30	214.40	722.90	585.60	261.80	821.20	870.70	282.50	279.50	292.00	845.40	527.00	281.00	641.40	260.70	49.40	0.00	195.30	384.50	506.60	358.30	738.00	329.80	369.80	396.30
263.40	563.40	132.90	324.90	514.50	523.00	350.80	573.60	489.30	730.80	392.20	537.60	133.20	243.90	355.00	195.40	286.20	683.60	530.40	580.40	522.40	332.90	610.80	337.10	409.00	428.90	163.00	293.10	606.00	507.20	540.00	518.90	119.10	645.70	355.10	580.60	508.80	210.90	655.70	482.10	284.40	720.70	770.20	182.00	176.00	239.90	768.40	627.70	389.80	587.40	352.20	187.20	221.90	0.00	284.00	609.10	257.80	634.50	445.50	477.20	498.80
514.60	639.50	388.40	196.90	426.10	434.60	286.20	649.70	587.80	642.40	464.60	613.70	391.30	341.10	375.20	446.60	347.60	647.40	606.50	463.60	405.60	172.20	604.10	78.50	647.70	684.40	169.90	548.60	693.00	390.40	451.60	576.10	300.30	528.90	135.80	492.20	392.00	299.10	538.90	558.20	318.70	603.90	653.40	211.20	231.10	196.80	651.60	621.00	462.20	499.00	391.00	442.70	477.40	292.00	0.00	833.80	170.70	710.60	531.60	491.50	754.30
451.40	732.00	487.70	587.80	807.90	816.40	547.60	929.80	244.80	717.80	400.80	960.80	584.50	542.30	494.30	532.60	513.00	665.00	953.60	997.60	961.00	603.40	583.90	694.10	254.20	226.40	656.70	369.50	1615.00	945.80	794.60	245.30	639.50	1024.80	602.20	763.00	947.40	615.30	962.30	870.40	579.80	1085.30	1114.70	675.70	687.30	605.30	1084.80	609.80	398.40	856.40	444.50	504.30	454.90	622.30	711.80	0.00	746.60	1003.90	312.10	368.70	115.10
