423.10	614.70	165.00	351.40	544.90	670.60	468.60	751.50	148.40	583.00	0.00	512.00	388.10	325.10	442.80	448.30	329.40	373.60	527.20	498.30	496.80	503.30	394.80	53.20	720.10	564.30	352.60	435.30	461.00	605.40	725.30	198.80	463.20	513.90	693.60	430.00	349.00	570.60	407.50	492.70	453.00	322.60	798.00	516.80	511.80	529.80	628.50	440.80	107.00	134.60	206.20	523.50	304.00	424.00	511.80	518.90	297.80	347.50	126.80	669.90	538.50	469.30	317.60	513.10	343.80	503.30	386.40	674.30	645.90	669.10	331.10	570.40	524.20	157.10	591.20	435.20	656.40	621.10	516.40	606.50	570.00	427.60	397.80	187.10	378.00	696.50	171.20	801.00	561.00	495.40	292.90
131.20	184.30	398.30	221.00	595.90	343.90	35.30	332.30	557.40	749.20	447.90	0.00	670.50	286.80	724.20	729.70	245.10	212.10	194.20	603.70	169.00	444.00	238.80	464.60	365.30	752.40	286.80	648.30	144.20	686.40	307.60	527.20	673.00	73.30	852.80	151.80	364.90	199.00	620.50	655.90	155.30	396.50	443.20	719.30	81.40	629.60	903.30	277.20	454.60	517.10	552.10	574.70	1276.00	263.70	724.80	742.50	352.70	342.10	531.10	313.10	259.60	329.80	667.30	614.80	626.20	144.40	723.90	319.50	205.30	486.70	204.80	521.50	725.20	549.00	202.70	362.30	328.60	609.40	73.90	817.10	851.40	709.00	375.40	554.50	668.40	488.00	447.80	1007.50	586.90	93.80	306.50
673.80	844.50	392.60	614.40	303.40	795.40	672.20	876.30	394.00	256.30	421.70	712.50	0.00	448.60	122.00	139.30	461.80	497.10	635.90	283.90	760.50	763.80	658.50	401.20	600.30	215.40	535.50	695.80	584.50	348.90	946.70	440.50	723.70	716.00	954.10	641.90	428.30	695.00	668.00	259.80	664.90	401.90	659.80	199.70	754.00	318.80	304.80	521.80	445.80	342.10	411.90	282.00	1183.00	687.70	772.30	168.50	442.10	450.50	365.00	933.60	619.50	550.30	190.80	302.10	106.90	604.40	203.90	547.00	795.20	428.30	543.00	372.70	204.70	443.30	854.90	518.10	920.10	379.60	690.90	256.10	246.30	157.90	477.10	414.30	146.70	455.70	321.00	1061.50	319.50	739.70	557.10
267.50	430.10	177.40	208.10	457.70	417.40	257.80	478.80	333.90	535.10	324.00	298.10	398.60	0.00	452.30	457.80	55.50	91.40	241.60	411.10	389.80	604.70	253.50	307.30	412.80	502.00	129.20	536.70	177.40	518.20	549.30	355.60	564.60	301.60	795.00	235.60	124.50	288.90	508.90	405.50	258.60	168.80	490.70	468.90	339.60	442.60	638.00	127.50	308.50	282.00	325.80	436.30	1154.00	305.20	613.20	492.10	137.50	87.20	304.90	557.90	225.20	156.00	395.40	425.90	354.30	190.00	452.00	367.00	380.80	534.20	136.70	483.20	474.80	357.20	459.00	121.90	549.40	533.90	276.50	579.70	579.50	437.10	185.90	328.20	396.50	535.50	214.20	902.40	473.80	325.30	206.80
708.40	879.10	427.20	649.00	302.70	830.00	706.80	910.90	429.50	240.60	457.20	747.10	121.90	483.20	0.00	46.90	496.40	531.70	670.50	283.20	795.10	798.40	693.10	436.70	599.60	221.30	570.10	730.40	619.10	346.10	981.30	476.00	758.30	750.60	988.70	676.50	462.90	729.60	702.60	259.10	699.50	436.50	659.10	196.60	788.60	317.90	212.40	556.40	480.40	377.60	447.40	281.30	1244.00	722.30	806.90	152.80	476.70	485.10	400.50	968.20	654.10	584.90	226.30	301.20	141.50	639.00	173.30	546.30	829.80	434.20	577.60	372.00	189.00	478.80	889.50	552.70	954.70	378.90	725.50	240.40	153.90	77.80	511.70	449.80	153.40	461.60	355.60	1096.10	318.80	774.30	591.70
702.70	873.40	421.50	643.30	334.00	824.30	701.10	905.20	423.80	271.90	451.50	741.40	151.30	477.50	48.40	0.00	490.70	526.00	664.80	314.50	789.40	792.70	687.40	431.00	630.90	252.60	564.40	724.70	613.40	377.40	975.60	470.30	752.60	744.90	983.00	670.80	457.20	723.90	696.90	290.40	693.80	430.80	690.40	227.90	782.90	349.20	180.20	550.70	474.70	371.90	441.70	312.60	1245.00	716.60	801.20	184.10	471.00	479.40	394.80	962.50	648.40	579.20	220.60	332.50	135.80	633.30	146.70	577.60	824.10	465.50	571.90	403.30	220.30	473.10	883.80	547.00	949.00	410.20	719.80	271.70	121.70	46.90	506.00	444.10	147.70	492.90	349.90	1090.40	350.10	768.60	586.00
247.30	438.90	153.20	187.90	490.00	459.10	254.00	497.00	312.30	567.40	299.80	297.40	430.90	41.70	484.60	490.10	0.00	93.10	283.30	443.40	369.60	578.90	233.30	281.50	454.50	534.30	96.90	510.90	180.50	550.50	562.10	387.90	538.80	299.30	769.20	215.40	166.20	330.60	483.10	437.80	238.40	201.10	532.40	501.20	336.00	474.90	670.30	169.20	282.70	272.00	358.10	468.60	1052.00	285.00	587.40	524.40	107.60	124.50	286.00	542.70	266.90	197.70	427.70	458.20	386.60	231.70	484.30	408.70	392.90	575.90	116.50	515.50	507.10	373.40	452.20	163.60	529.20	566.20	295.30	612.00	611.80	469.40	227.60	346.30	428.80	577.20	202.70	876.60	506.10	319.60	186.60
251.30	405.70	240.40	239.90	538.00	395.20	233.40	454.40	399.50	615.40	381.70	273.70	478.90	128.90	532.60	538.10	87.20	0.00	221.40	491.40	395.50	624.50	283.20	368.70	388.40	582.30	162.70	598.10	145.80	598.50	524.90	435.60	626.00	277.20	856.40	215.00	177.50	264.50	570.30	485.80	238.00	249.10	466.30	549.20	315.20	522.90	718.30	127.70	369.90	359.20	406.10	516.60	1093.00	291.70	674.60	572.40	194.80	156.70	373.20	533.50	205.00	154.20	475.70	506.20	434.60	165.60	532.30	342.60	356.40	509.80	170.20	544.60	555.10	437.50	434.60	174.90	555.10	614.20	252.10	660.00	659.80	517.40	238.90	408.50	476.80	511.10	289.90	963.80	554.10	300.90	240.30
347.90	235.10	497.20	438.20	612.70	202.40	265.70	283.30	612.50	766.00	643.80	232.50	720.70	391.50	774.40	779.90	356.40	320.90	0.00	619.50	328.50	639.70	456.00	627.10	335.70	775.70	430.10	844.00	260.90	703.20	353.70	550.50	868.70	197.80	1048.50	318.70	397.00	101.90	816.20	679.20	343.70	419.80	312.10	742.60	238.00	646.40	926.60	309.80	628.30	570.60	575.40	590.50	1229.00	480.90	920.50	765.80	464.00	374.70	595.30	362.90	292.20	353.10	703.10	631.60	676.40	180.60	771.90	314.10	185.80	515.90	421.50	550.70	748.50	572.30	268.50	393.50	388.50	638.60	210.90	833.90	885.90	759.20	398.70	577.80	718.60	517.20	536.30	1203.20	603.70	317.50	507.70
629.80	730.80	368.90	570.40	78.50	689.10	585.80	738.50	478.60	198.70	484.30	624.20	282.00	404.60	317.30	337.00	417.80	453.10	546.20	0.00	751.40	759.60	615.80	461.90	409.50	264.10	491.50	691.60	540.50	165.00	809.00	496.40	719.50	627.70	949.90	597.90	306.60	589.60	663.80	113.70	620.90	282.10	468.90	170.70	665.70	89.40	354.70	433.70	463.40	426.70	468.00	63.20	1217.00	667.50	768.10	193.90	396.80	390.10	449.60	832.80	531.40	462.20	369.70	72.70	304.70	516.10	426.30	356.20	681.50	222.40	499.00	166.90	176.60	499.40	785.10	403.90	873.60	160.80	602.60	266.60	314.00	376.30	357.30	470.40	370.80	249.80	358.90	1057.30	94.60	659.90	548.30
203.80	157.50	441.40	236.70	708.90	373.60	152.80	356.30	536.20	862.20	402.50	117.50	708.20	390.60	761.90	767.40	348.90	325.10	270.90	716.70	0.00	381.90	254.50	442.10	478.30	853.80	383.90	586.20	259.20	799.40	234.70	586.60	610.90	147.80	790.70	247.90	470.90	235.40	558.40	757.30	251.40	497.90	484.20	820.70	104.00	742.60	947.60	389.90	421.40	523.50	594.00	687.70	1155.00	226.40	662.70	838.00	450.80	450.10	515.70	179.30	372.30	431.20	705.00	727.80	663.90	245.50	761.60	432.50	221.60	599.70	300.90	634.50	826.60	544.90	101.60	468.30	196.10	722.40	165.60	925.60	889.10	746.70	476.80	576.00	706.10	601.00	459.70	945.40	699.90	175.50	331.00
440.10	500.20	465.90	471.00	846.60	702.90	432.10	691.30	570.50	909.30	456.60	399.80	714.40	626.80	768.10	773.60	592.30	558.10	553.20	800.00	429.50	0.00	488.80	474.90	726.90	890.60	627.30	290.80	492.20	907.10	614.40	640.70	262.40	434.20	452.30	480.90	649.90	558.00	262.00	794.40	484.40	623.50	804.80	843.10	397.30	831.50	953.80	623.20	422.80	530.80	642.20	825.20	1308.00	513.70	367.30	844.20	599.50	649.20	544.20	580.60	605.60	675.80	711.20	814.80	670.10	506.00	767.80	681.10	566.20	848.30	533.90	872.10	850.50	599.00	463.20	708.30	589.10	922.80	447.90	931.80	895.30	752.90	698.70	604.50	712.30	849.60	472.90	607.00	862.70	421.20	573.20
102.50	294.10	270.70	70.70	626.30	477.70	180.00	481.90	433.30	703.70	306.80	195.60	567.20	183.50	620.90	626.40	141.80	143.50	299.10	579.70	248.90	500.00	0.00	335.80	467.80	670.60	176.80	548.60	187.60	686.80	417.40	490.90	576.50	225.30	806.90	147.70	263.80	343.90	520.80	574.10	170.70	335.70	545.70	637.50	191.20	611.20	806.60	215.20	325.70	393.60	494.40	604.90	1057.00	142.70	625.10	660.70	241.80	243.00	407.00	422.00	287.50	268.80	564.00	594.50	522.90	245.00	620.60	422.00	357.30	589.20	76.00	624.00	643.40	449.20	309.90	261.20	408.50	702.50	227.80	748.30	748.10	605.70	325.20	467.30	565.10	590.50	324.90	914.30	642.40	174.80	172.90
416.80	608.40	133.30	351.50	507.50	627.90	436.70	708.80	102.00	547.50	72.10	480.10	352.60	287.70	407.30	412.80	297.50	336.20	484.50	460.90	496.90	500.20	394.90	0.00	677.40	528.80	320.70	432.20	423.60	568.00	725.40	248.20	460.10	482.00	690.50	398.10	312.20	527.90	404.40	455.30	421.10	285.80	755.30	481.30	505.50	492.40	593.00	403.40	110.10	93.30	184.40	486.10	506.00	424.10	508.70	483.40	260.40	310.10	75.70	670.00	501.10	431.90	282.10	475.70	308.30	465.90	350.90	631.60	614.00	631.70	299.20	533.00	488.70	163.10	591.30	397.80	656.50	583.70	484.50	571.00	534.50	392.10	361.00	136.00	342.50	659.10	133.80	797.90	523.60	489.10	293.50
429.60	438.60	600.90	533.60	369.70	369.90	351.20	442.60	725.50	523.00	746.30	389.60	564.70	493.50	600.00	619.70	451.80	410.00	350.60	377.50	516.80	757.80	551.40	730.80	0.00	546.80	527.30	960.20	342.60	460.20	513.10	663.50	986.80	393.10	1166.60	400.40	501.20	371.10	932.40	446.90	425.40	532.80	143.20	503.90	431.10	403.40	687.90	413.50	732.00	683.60	688.40	348.50	1507.00	576.30	1036.70	527.10	559.40	478.40	708.30	536.90	395.90	466.10	652.40	388.60	587.40	281.50	709.00	93.20	389.30	260.50	503.20	295.30	509.80	685.30	500.90	498.60	577.70	383.20	368.00	590.90	647.20	659.00	511.70	690.80	653.50	261.80	640.00	1321.30	360.70	425.30	604.90
734.70	825.90	473.80	675.30	268.00	781.40	674.40	833.60	511.70	256.20	539.40	712.80	199.30	509.50	233.80	253.50	522.70	558.00	651.10	241.20	840.00	863.70	720.70	518.90	498.10	0.00	596.40	795.70	645.40	329.10	904.10	558.20	823.60	716.30	1054.00	702.80	411.50	694.50	767.90	224.40	725.80	387.00	564.00	190.00	754.30	272.70	374.10	538.60	545.70	459.80	529.60	246.60	1142.00	772.40	872.20	211.40	501.70	495.00	482.70	927.90	636.30	567.10	322.20	256.00	257.20	604.70	355.80	444.80	776.60	307.10	603.90	337.30	197.40	561.00	873.70	508.80	968.70	300.60	691.20	299.00	329.90	292.80	462.20	532.00	313.80	334.50	420.90	1161.40	284.10	748.50	653.20
205.20	396.80	206.80	145.80	555.30	485.70	210.00	513.80	369.40	632.70	255.20	253.40	496.20	112.50	549.90	555.40	70.80	123.50	309.90	508.70	327.50	552.70	191.20	271.90	483.00	599.60	0.00	484.70	210.90	615.80	518.10	439.30	512.60	255.30	743.00	171.40	192.80	359.10	456.90	503.10	194.40	264.70	560.90	566.50	293.90	540.20	735.60	195.80	261.90	329.70	423.40	533.90	842.00	242.90	561.20	589.70	166.60	172.00	343.10	500.60	293.50	224.30	493.00	523.50	451.90	260.20	549.60	437.20	387.30	604.40	72.50	580.80	572.40	397.60	410.10	190.20	487.10	631.50	257.80	677.30	677.10	534.70	254.20	403.40	494.10	605.70	261.00	850.40	571.40	277.50	111.00
640.30	771.00	386.20	568.60	766.90	951.30	681.70	962.10	490.80	829.60	376.90	670.60	634.70	547.10	688.40	693.90	542.50	595.20	776.90	720.30	700.30	315.60	612.00	395.20	948.10	810.90	565.70	0.00	682.60	827.40	885.20	561.00	64.50	705.00	293.60	643.10	570.20	824.20	107.90	714.70	666.10	543.80	1026.00	763.40	668.10	751.80	874.10	662.80	343.10	451.10	562.50	745.50	1216.00	641.20	105.90	764.50	519.80	569.50	464.50	851.40	760.50	691.30	631.50	735.10	590.40	725.30	688.10	902.30	837.00	891.10	544.20	792.40	770.80	519.30	734.00	657.20	859.90	843.10	718.70	852.10	815.60	673.20	619.00	524.80	632.60	918.50	393.20	448.30	783.00	692.00	510.10
167.60	295.10	316.20	271.60	541.00	331.40	124.40	349.90	475.30	692.40	457.50	167.70	555.90	204.70	609.60	615.10	163.00	121.20	143.60	548.80	286.50	515.50	289.40	444.50	310.40	659.30	238.50	673.90	0.00	631.50	417.40	441.30	701.80	169.70	924.30	121.20	254.50	186.50	646.10	562.80	146.20	310.60	388.30	626.20	208.30	574.70	795.30	168.50	445.70	435.00	466.20	519.80	1023.00	302.60	750.40	649.40	270.60	233.40	449.00	422.90	151.00	222.10	552.70	559.90	511.60	87.60	609.30	264.60	245.80	431.80	226.00	466.60	632.10	463.10	323.40	251.90	446.10	554.50	146.10	737.00	736.80	594.40	289.50	468.60	553.80	433.10	365.70	1039.60	532.00	191.90	316.10
671.40	737.90	410.50	612.00	101.90	696.20	613.60	745.60	520.20	104.20	525.90	652.00	289.40	446.20	318.80	338.50	459.40	494.70	587.80	98.80	779.20	801.20	657.40	503.50	437.30	299.30	533.10	733.20	582.10	0.00	816.10	538.00	761.10	655.50	991.50	639.50	348.20	631.20	705.40	155.30	662.50	323.70	476.00	124.30	693.50	56.30	342.70	475.30	505.00	468.30	509.60	132.80	1500.00	709.10	809.70	176.00	438.40	431.70	491.20	839.90	573.00	503.80	400.90	72.70	335.90	543.90	440.80	384.00	688.60	292.00	540.60	205.70	164.60	541.00	800.20	445.50	880.70	230.40	630.40	172.10	302.00	377.80	398.90	512.00	396.80	319.40	400.50	1098.90	80.10	687.70	589.90
355.00	125.20	638.00	385.90	746.30	255.30	297.40	226.10	755.40	899.60	621.70	262.10	927.00	548.90	975.60	986.20	507.20	469.20	404.80	753.10	256.90	587.40	403.70	661.30	488.70	922.40	542.20	791.70	406.30	836.80	0.00	711.40	816.40	286.20	996.20	395.80	557.90	315.90	763.90	822.50	399.30	580.70	446.40	879.50	246.10	780.00	1063.50	522.70	640.60	731.50	736.30	724.10	1748.00	428.60	868.20	902.70	609.10	587.60	734.90	116.80	506.20	514.00	864.00	765.20	882.70	387.30	932.80	452.70	208.30	654.30	448.80	684.90	885.40	733.20	169.20	554.40	112.30	777.00	309.10	967.50	1022.80	965.50	559.60	738.70	924.40	661.20	678.90	1150.90	737.30	318.10	488.10
481.40	587.70	268.60	478.90	501.00	500.00	435.10	580.90	181.50	550.10	239.70	453.90	355.20	313.10	409.90	415.40	326.30	361.60	356.60	454.40	581.10	639.80	524.30	219.20	549.50	531.40	400.00	571.80	394.40	561.50	651.30	0.00	599.70	457.70	830.10	452.20	286.30	400.00	544.00	448.80	477.20	242.10	627.40	483.90	495.40	485.90	595.60	343.00	277.70	137.80	144.40	479.60	633.00	558.90	648.30	486.00	306.60	315.00	162.50	675.10	405.50	317.70	284.70	469.20	310.90	369.30	353.50	503.70	538.40	625.20	407.50	526.50	491.30	175.80	614.80	342.40	715.90	577.20	432.30	573.60	537.10	394.70	233.90	145.40	345.10	652.60	197.00	937.50	517.10	502.60	433.10
667.70	747.50	413.60	596.00	794.30	950.20	679.40	938.60	518.20	857.00	404.30	647.10	662.10	574.50	715.80	721.30	569.90	622.60	800.50	747.70	676.80	264.00	639.40	422.60	974.20	838.30	593.10	64.10	710.00	854.80	861.70	588.40	0.00	681.50	283.30	670.50	597.60	805.30	84.90	742.10	693.50	571.20	1052.10	790.80	644.60	779.20	901.50	690.20	370.50	478.50	589.90	772.90	1178.00	668.60	160.80	791.90	547.20	596.90	491.90	827.90	787.90	718.70	658.90	762.50	617.80	752.70	715.50	928.40	813.50	918.50	571.60	819.80	798.20	546.70	710.50	684.60	836.40	870.50	695.20	879.50	843.00	700.60	646.40	552.20	660.00	945.90	420.60	438.00	810.40	668.50	537.50
164.60	145.00	432.90	249.90	644.80	355.80	88.70	337.00	595.50	798.10	481.30	53.40	723.90	340.20	777.60	783.10	298.50	264.30	206.80	652.60	132.50	451.40	267.70	498.00	414.20	789.70	339.00	655.70	197.60	735.30	268.30	564.50	680.40	0.00	860.20	185.20	411.00	210.90	627.90	693.20	188.70	433.80	469.20	756.60	40.20	678.50	940.60	325.80	488.00	555.80	589.40	623.60	1592.00	292.60	732.20	779.80	404.00	390.70	569.20	273.80	308.20	367.10	717.10	663.70	679.60	181.40	777.30	368.40	206.60	535.60	238.20	570.40	762.50	586.30	164.00	407.50	292.10	658.30	101.50	866.00	899.90	762.40	412.70	591.80	721.80	536.90	487.10	1014.90	635.80	127.20	339.90
875.60	935.70	656.90	839.30	1037.60	1138.40	867.60	1126.80	761.50	1100.30	647.60	835.30	905.40	817.80	959.10	964.60	813.20	865.90	988.70	991.00	865.00	461.90	882.70	665.90	1162.40	1081.60	836.40	294.20	927.70	1098.10	1049.90	831.70	282.50	869.70	0.00	913.80	840.90	993.50	360.70	985.40	919.90	814.50	1240.30	1034.10	832.80	1022.50	1144.80	933.50	613.80	721.80	833.20	1016.20	1582.00	911.90	367.40	1035.20	790.50	840.20	735.20	1016.10	1031.20	962.00	902.20	1005.80	861.10	941.50	958.80	1116.60	1001.70	1161.80	814.90	1063.10	1041.50	790.00	898.70	927.90	1024.60	1113.80	883.40	1122.80	1086.30	943.90	889.70	795.50	903.30	1189.20	663.90	161.70	1053.70	856.70	780.80
46.40	239.90	316.70	150.40	627.90	418.30	107.60	411.40	479.30	749.70	365.10	141.40	613.20	229.50	666.90	672.40	187.80	158.00	228.60	625.70	217.10	443.90	168.20	381.80	397.30	716.60	222.80	594.60	118.40	718.40	363.20	522.10	622.50	152.90	852.70	0.00	309.80	273.40	566.80	620.10	92.00	381.70	475.20	683.50	137.00	657.20	852.60	229.70	371.80	439.60	540.40	606.70	1078.00	193.10	671.10	706.70	287.80	289.00	453.00	368.70	231.80	283.30	610.00	640.50	568.90	174.50	666.60	351.50	284.90	518.70	122.00	553.50	689.40	507.50	257.50	307.20	376.70	641.40	155.40	794.30	794.10	651.70	358.10	513.30	611.10	520.00	370.90	960.30	618.90	120.60	223.70
342.00	490.50	192.90	282.60	445.30	431.20	334.20	512.10	351.70	522.70	339.50	367.00	416.40	143.80	470.10	475.60	130.00	165.90	255.40	398.70	464.30	620.20	328.00	322.80	450.20	489.60	203.70	552.20	253.30	505.80	582.50	373.40	580.10	370.80	810.50	310.10	0.00	314.50	524.40	393.10	333.10	142.20	528.10	456.50	408.50	430.20	640.50	141.30	324.00	299.80	343.60	423.90	1102.00	379.70	628.70	479.70	173.70	97.70	322.70	606.30	239.00	169.80	413.20	413.50	372.10	266.40	469.80	404.40	441.20	569.50	211.20	470.80	462.40	375.00	523.90	137.60	623.90	521.50	345.40	567.30	597.30	454.90	166.20	346.00	414.30	572.90	232.00	917.90	461.40	401.70	281.30
276.20	211.30	450.60	363.50	597.00	215.00	190.80	260.00	580.70	750.30	591.90	157.80	688.90	339.10	742.60	748.10	297.40	255.60	159.00	604.80	250.60	565.00	381.30	578.90	355.20	743.90	372.90	769.30	187.20	687.50	330.50	518.70	794.00	118.10	973.80	247.00	365.20	0.00	741.50	647.40	272.00	388.00	328.70	710.80	158.30	630.70	894.80	278.00	580.10	538.80	543.60	575.80	1167.00	406.20	845.80	734.00	405.00	342.90	563.50	339.10	260.40	321.30	671.30	615.90	644.60	140.90	740.10	320.60	162.00	487.80	349.80	522.60	716.70	540.50	245.40	361.70	364.70	610.50	136.00	818.20	854.10	727.40	366.90	546.00	686.80	489.10	500.10	1128.50	588.00	242.80	450.50
