223.30	892.00	763.50	788.30	167.20	366.90	234.00	917.00	778.00	784.20	702.60	161.60	519.30	598.80	0.00	254.80	551.10	614.50	836.00	606.00	715.00	533.70	625.60	741.30	155.10	545.80	285.50	469.70	298.50	662.90	760.90	798.40	449.50	153.30	459.10	748.10	647.90	196.00	258.20	417.90	508.60	772.20	98.30	288.30	571.30	550.60	863.60	60.60	757.50	269.90	532.40	927.20	687.50	796.90	867.00	532.30	285.30	250.60	595.50	825.30	713.30	748.40	648.10	899.50	869.40	738.30	366.40	822.70	478.50	903.70	302.80	705.70	758.60	822.50	307.80	733.30	293.20	530.80	337.60	466.20	477.10	706.10	139.80	103.10	86.30	629.10	392.10	222.50	247.40	130.80	126.60	623.20	431.50	406.50	854.20	377.50	925.90	793.70	444.40	779.40	79.80	653.40	259.80	84.50	403.00	179.30	148.90	848.40	221.20	542.80	631.90	778.40	555.60	301.30	562.90	575.00	289.90	160.30	169.20	160.20	218.30
396.20	1075.50	664.80	689.60	305.90	341.40	92.90	827.40	1008.10	693.10	623.50	227.90	420.60	585.30	275.60	0.00	487.10	544.60	745.90	536.40	915.00	435.00	526.90	670.20	195.40	553.60	133.50	371.00	334.50	583.80	718.40	755.90	528.20	165.00	397.70	649.40	578.30	283.60	316.20	163.10	738.70	673.50	346.70	279.60	492.20	780.70	784.50	312.60	715.00	296.60	614.90	1123.60	608.40	705.10	824.50	433.60	55.70	304.20	546.20	739.30	634.20	978.50	549.40	807.70	813.20	695.80	305.00	780.20	379.80	851.10	277.30	889.40	679.50	1052.60	404.30	674.30	501.80	432.10	489.60	367.50	378.40	635.00	388.20	246.60	323.60	555.30	533.70	324.40	392.00	200.10	360.90	524.50	332.80	541.60	811.70	328.80	827.20	751.20	503.70	963.10	285.60	554.70	348.20	254.00	538.10	189.90	388.20	749.70	394.10	478.80	533.20	735.90	675.40	328.00	464.20	501.10	498.50	229.60	354.60	276.30	300.70
506.50	1079.10	293.50	387.40	451.90	472.80	497.70	471.30	1031.00	539.60	249.00	444.70	475.00	738.70	593.10	479.40	0.00	618.10	609.70	121.00	918.60	540.70	635.80	245.20	458.80	550.30	590.90	498.00	789.50	245.30	488.30	494.00	613.10	465.20	248.90	540.50	151.80	688.30	426.50	642.50	851.90	314.40	528.70	411.00	176.60	893.90	432.80	557.00	531.20	406.90	618.20	1127.20	233.90	570.60	502.50	527.20	535.10	414.50	710.90	400.90	288.90	1002.70	659.40	669.60	474.80	488.10	277.50	581.40	480.30	512.70	408.70	893.00	318.50	1063.60	543.30	509.00	613.80	515.90	637.70	575.50	507.60	210.00	553.40	485.00	627.40	173.40	681.80	729.10	502.30	604.80	506.90	687.80	548.70	625.70	520.10	483.40	486.00	546.80	589.70	966.70	610.60	663.60	752.90	578.00	686.20	457.30	641.70	447.50	504.40	110.60	643.20	550.60	679.00	438.30	487.50	134.00	610.50	634.30	467.80	677.40	709.90
514.60	726.10	450.20	475.00	496.80	463.00	543.90	569.30	678.00	296.40	444.20	491.50	196.90	199.40	638.00	501.80	608.30	0.00	349.20	590.10	565.60	135.80	78.50	499.00	505.60	186.80	635.30	295.20	833.80	505.80	330.20	367.70	313.60	512.00	604.10	252.70	539.40	732.60	458.90	644.30	577.40	458.90	573.60	405.30	525.00	639.50	542.10	601.90	326.80	413.50	206.50	774.20	451.60	308.40	436.30	178.20	557.50	422.40	196.10	401.30	511.10	649.70	124.00	411.00	438.70	306.60	639.80	392.00	275.60	473.00	398.90	540.00	502.90	710.60	407.30	277.60	506.10	257.20	388.40	384.20	225.30	503.50	598.30	531.60	672.30	516.30	391.30	754.30	518.90	649.10	551.80	180.80	365.20	300.30	423.50	390.70	571.00	363.00	294.70	613.70	668.40	87.70	797.20	639.90	357.90	457.50	642.70	527.10	510.60	647.40	58.40	347.70	235.90	389.90	163.20	527.80	449.30	678.60	525.70	725.30	754.20
683.90	902.00	382.80	306.70	708.00	629.60	761.70	326.20	853.90	212.00	369.00	700.80	358.80	424.80	847.80	719.60	513.30	295.20	0.00	507.00	741.50	354.90	342.50	429.20	714.90	331.10	853.10	438.40	1040.50	426.50	129.10	166.60	477.50	721.30	682.50	168.30	444.40	943.70	631.70	862.10	753.30	401.80	784.80	561.10	466.50	815.40	299.00	811.70	128.70	569.30	411.50	950.10	349.30	65.40	121.40	357.40	775.30	578.20	415.30	175.70	408.80	825.60	365.00	167.50	123.60	117.00	711.10	71.10	418.80	158.10	565.50	715.90	400.80	886.50	563.40	117.60	682.00	419.10	564.30	528.20	387.20	417.80	809.50	734.40	865.00	457.80	567.20	930.20	675.00	866.90	763.00	393.60	516.10	476.40	140.30	545.30	256.20	132.40	454.10	789.60	866.80	359.90	982.80	857.70	533.80	675.30	818.60	307.10	679.90	583.30	348.80	58.20	441.10	545.70	307.20	469.30	624.50	896.40	715.40	904.80	972.00
514.20	1018.60	233.00	326.90	459.60	480.50	498.70	410.80	970.50	479.10	188.50	452.40	414.50	678.20	600.80	487.10	61.80	557.60	549.20	0.00	858.10	480.20	575.30	184.70	466.50	489.80	591.90	437.50	790.50	213.80	427.80	433.50	552.60	472.90	256.60	480.00	91.30	689.30	434.20	650.20	859.60	253.90	536.40	418.70	155.50	901.60	372.30	564.70	470.70	414.60	557.70	1066.70	173.40	510.10	442.00	466.70	542.80	422.20	650.40	340.40	228.40	942.20	598.90	609.10	414.30	427.60	285.20	520.90	419.80	452.20	416.40	832.50	260.80	1003.10	551.00	448.50	621.50	455.40	645.40	534.80	447.10	149.50	561.10	492.70	635.10	130.00	679.20	730.10	510.00	605.80	514.60	627.30	517.10	565.20	459.60	491.10	425.50	486.30	529.20	906.20	611.60	603.10	753.90	579.00	651.20	465.00	649.40	387.00	512.10	131.80	582.70	490.10	618.50	446.00	427.00	94.50	618.20	635.30	475.50	678.40	710.90
663.00	340.70	749.00	773.80	690.00	783.20	886.70	874.80	182.90	659.00	743.00	780.50	521.50	472.40	717.50	906.10	907.10	473.80	710.80	888.90	0.00	543.80	550.40	797.80	794.60	415.90	953.50	592.90	934.50	804.60	635.70	673.20	483.50	801.00	959.10	629.10	838.20	815.70	715.70	1060.20	201.90	757.70	650.80	694.60	823.80	229.70	847.60	681.40	632.30	702.80	391.70	297.90	750.40	671.70	741.80	544.90	938.00	688.90	469.10	707.80	809.90	154.60	585.20	774.30	744.20	613.10	994.80	697.50	573.30	778.50	719.10	152.20	801.70	263.30	577.20	608.10	648.10	588.00	530.40	679.90	554.10	802.30	677.30	728.60	698.30	815.10	532.80	824.20	688.80	798.90	580.50	583.70	670.60	458.00	729.00	680.00	876.50	668.50	472.50	224.50	700.80	526.30	876.80	752.60	499.40	793.10	712.60	833.60	659.00	946.20	530.30	653.20	374.90	679.20	507.60	826.60	591.30	828.40	621.90	776.80	877.10
459.80	718.80	325.30	350.10	435.80	360.70	482.90	487.90	670.70	316.10	319.30	430.50	74.00	262.10	577.00	440.80	483.40	166.70	367.90	465.20	558.30	0.00	148.50	374.10	444.60	148.70	574.30	170.30	772.80	380.90	292.80	330.30	251.70	451.00	543.10	284.50	414.50	671.60	397.90	583.30	570.10	334.00	512.60	334.70	400.10	632.20	460.70	540.90	289.40	342.90	228.10	766.90	326.70	328.80	398.90	53.80	496.50	354.10	223.00	364.90	386.20	642.40	171.50	431.40	401.30	270.20	578.80	354.60	150.70	435.60	296.60	532.70	378.00	703.30	339.30	265.20	481.70	134.30	355.00	259.30	102.40	378.60	537.30	470.60	611.30	391.40	378.30	712.40	450.90	588.10	490.80	200.50	248.00	264.30	386.10	276.40	487.70	325.60	228.30	606.40	607.40	176.30	736.20	578.90	350.30	396.50	625.60	410.20	455.80	522.50	155.30	310.30	276.70	319.30	38.30	402.90	400.40	617.60	464.70	664.30	693.20
515.90	727.40	459.50	484.30	508.10	474.30	555.20	580.60	679.30	307.70	453.50	502.80	208.20	162.40	649.30	513.10	617.60	82.10	360.50	599.40	566.90	134.20	0.00	508.30	516.90	198.10	646.60	304.50	845.10	515.10	341.50	379.00	314.90	523.30	615.40	264.00	548.70	743.90	470.20	655.60	578.70	468.20	584.90	416.60	534.30	640.80	553.40	613.20	338.10	424.80	207.80	775.50	460.90	319.70	447.60	188.00	568.80	433.70	159.10	412.60	520.40	651.00	45.50	422.30	450.00	317.90	651.10	403.30	284.90	484.30	410.20	541.30	512.20	711.90	408.60	288.90	507.40	260.80	389.70	393.50	228.50	512.80	609.60	542.90	683.60	525.60	392.60	755.60	520.20	660.40	563.10	119.90	376.50	301.60	434.80	402.00	582.30	374.30	296.00	615.00	679.70	27.80	808.20	651.20	359.20	468.80	644.00	538.40	511.90	656.70	43.50	359.00	237.20	401.20	172.50	537.10	450.60	689.90	537.00	730.20	765.50
609.70	931.80	131.50	225.40	555.10	575.50	594.20	372.40	883.70	422.50	150.10	547.90	327.70	591.40	696.30	582.60	157.30	470.80	492.60	144.00	771.30	393.40	488.50	0.00	562.00	403.00	687.40	350.70	886.00	189.80	371.20	376.90	465.80	568.40	352.10	423.40	88.40	784.80	529.70	745.70	783.10	152.40	631.90	514.20	195.90	845.20	333.90	660.20	414.10	510.10	470.90	979.90	125.60	453.50	385.40	379.90	638.30	517.70	563.60	283.80	171.80	855.40	512.10	552.50	357.70	371.00	380.70	464.30	333.00	395.60	511.40	745.70	222.40	916.30	553.40	391.90	695.80	368.60	569.10	448.00	360.30	88.60	656.60	588.20	730.60	161.80	592.40	825.60	605.50	701.30	610.10	540.50	430.30	478.40	403.00	491.20	387.10	429.70	442.40	819.40	707.10	516.30	849.40	674.50	564.40	560.50	744.90	316.00	607.60	227.30	495.90	433.50	531.70	534.10	340.20	156.40	614.50	730.80	571.00	773.90	806.40
266.40	963.10	689.80	714.60	138.70	291.20	160.70	846.80	849.10	707.50	632.40	83.20	445.60	610.30	155.50	186.40	475.40	558.70	759.30	530.30	786.10	460.00	551.90	665.60	0.00	489.40	215.20	396.00	394.00	592.70	684.20	721.70	432.50	75.00	390.70	674.40	572.20	291.50	184.50	349.50	579.70	698.50	176.50	211.80	501.10	621.70	793.40	149.30	680.80	195.00	533.10	998.30	617.30	720.20	790.30	458.60	212.00	172.50	571.20	755.10	643.10	819.50	574.40	822.80	792.70	661.60	298.00	746.00	404.80	827.00	227.10	776.80	688.40	893.60	303.20	656.60	364.30	457.10	395.70	392.50	403.40	630.40	218.00	72.00	192.40	553.40	439.80	317.10	262.20	226.30	195.70	549.50	357.80	447.70	777.50	301.80	852.20	717.00	408.00	850.50	185.90	579.70	355.30	180.00	444.20	100.90	243.00	774.70	264.30	467.10	558.20	701.70	593.60	226.40	489.20	499.30	361.00	255.80	219.40	254.80	313.80
384.00	595.30	372.90	397.70	448.50	404.20	561.50	502.80	547.20	287.00	366.90	455.30	148.20	225.30	557.80	540.70	531.00	104.70	338.80	512.80	434.80	171.80	183.20	421.70	469.40	0.00	639.90	215.30	733.80	428.50	263.70	301.20	183.00	475.80	588.90	260.00	462.10	637.00	363.80	683.20	446.60	381.60	493.40	315.60	447.70	508.70	475.60	521.70	260.30	323.80	104.80	643.40	374.30	299.70	369.80	172.90	596.40	310.30	222.00	335.80	433.80	518.90	213.20	402.30	372.20	241.10	624.60	325.50	195.70	406.50	340.10	409.20	425.60	579.80	276.70	236.10	375.30	214.50	257.60	300.90	180.80	426.20	518.10	466.50	558.30	439.00	260.50	623.50	388.30	639.20	463.50	243.00	293.00	169.70	357.00	301.00	504.50	296.50	159.60	482.90	560.10	169.40	676.10	592.90	227.10	467.90	511.90	457.80	380.00	570.10	163.10	281.20	169.40	300.20	134.30	450.50	318.50	668.70	421.90	598.10	710.00
456.90	1144.30	758.60	783.40	320.00	435.20	159.00	921.20	1030.30	786.90	736.80	301.10	514.40	679.10	277.80	215.50	600.40	638.40	839.70	649.70	967.30	528.80	620.70	783.50	260.10	647.40	0.00	464.80	218.50	697.10	812.20	849.70	622.00	259.80	511.00	743.20	691.60	276.70	403.90	190.10	760.90	767.30	350.90	373.40	605.50	802.90	894.00	314.80	808.80	390.40	708.70	1179.50	721.70	798.90	918.30	527.40	144.80	391.90	640.00	833.10	747.50	1000.70	643.20	901.50	907.00	789.60	418.30	874.00	473.60	944.90	371.10	958.00	792.80	1074.80	491.80	768.10	545.50	525.90	583.40	461.30	472.20	748.30	392.40	253.30	325.80	668.60	627.50	231.10	450.80	193.20	376.90	618.30	426.60	635.40	905.50	422.60	921.00	845.00	597.50	1031.70	287.80	648.50	236.50	250.70	631.90	283.70	376.20	843.50	454.80	592.10	627.00	829.70	769.20	421.80	558.00	614.40	542.20	193.40	402.80	269.40	205.40
342.00	748.30	404.70	429.50	352.40	239.00	417.60	567.30	700.20	418.00	398.70	347.10	203.40	408.20	487.00	375.50	528.40	299.80	469.80	544.60	587.80	252.90	321.10	453.50	361.20	232.00	509.00	0.00	707.50	460.30	394.70	432.20	211.90	358.40	447.30	439.70	493.90	606.30	287.00	518.00	599.60	413.40	429.20	213.00	479.50	661.70	540.10	457.50	391.30	221.20	287.70	796.40	406.10	430.70	500.80	249.90	431.20	236.90	395.10	466.80	465.60	671.90	343.60	533.30	503.20	372.10	483.00	456.50	135.10	537.50	174.90	562.20	457.40	732.80	221.50	367.10	363.90	246.30	237.20	137.60	236.00	458.00	453.90	387.40	523.90	470.80	281.30	623.90	333.10	522.80	407.40	373.40	131.80	236.50	488.00	154.70	567.10	427.50	187.40	635.90	514.80	348.90	670.90	506.80	285.70	314.50	512.30	489.60	338.00	520.10	327.40	412.20	348.20	197.60	199.70	482.30	282.60	552.30	367.30	581.60	627.90
